valence,arousal
-0.740,0.443
-0.754,0.431
-0.763,0.509
-0.736,0.452
-0.706,0.440
-0.735,0.456
-0.747,0.450
-0.728,0.408
-0.759,0.468
-0.731,0.446
-0.733,0.401
-0.735,0.417
-0.733,0.402
-0.746,0.359
-0.737,0.437
-0.764,0.441
-0.745,0.464
-0.747,0.461
-0.781,0.468
-0.795,0.499
-0.829,0.599
-0.821,0.564
-0.786,0.524
-0.791,0.560
-0.819,0.562
-0.808,0.536
-0.807,0.602
-0.791,0.556
-0.768,0.571
-0.760,0.547
-0.773,0.533
-0.764,0.525
-0.770,0.584
-0.725,0.542
-0.733,0.575
-0.705,0.556
-0.759,0.555
-0.767,0.517
-0.784,0.607
-0.779,0.568
-0.810,0.619
-0.747,0.533
-0.764,0.543
-0.752,0.521
-0.713,0.524
-0.710,0.544
-0.764,0.588
-0.696,0.533
-0.709,0.497
-0.720,0.510
-0.688,0.489
-0.657,0.507
-0.659,0.565
-0.621,0.494
-0.604,0.468
-0.570,0.466
-0.568,0.448
-0.534,0.453
-0.579,0.513
-0.568,0.458
-0.578,0.438
-0.574,0.440
-0.532,0.413
-0.542,0.444
-0.549,0.459
-0.543,0.415
-0.545,0.416
-0.575,0.417
-0.572,0.410
-0.588,0.415
-0.615,0.419
-0.553,0.394
-0.573,0.394
-0.630,0.403
-0.612,0.405
-0.618,0.380
-0.623,0.381
-0.622,0.350
-0.647,0.366
-0.661,0.394
-0.625,0.338
-0.600,0.347
-0.631,0.343
-0.623,0.361
-0.630,0.362
-0.641,0.340
-0.608,0.340
-0.635,0.348
-0.638,0.354
-0.630,0.359
-0.601,0.350
-0.603,0.341
-0.611,0.323
-0.622,0.367
-0.619,0.328
-0.602,0.356
-0.621,0.384
-0.649,0.334
-0.637,0.340
-0.630,0.330
-0.585,0.321
-0.610,0.359
-0.629,0.390
-0.633,0.348
-0.590,0.290
-0.595,0.325
-0.622,0.323
-0.613,0.358
-0.642,0.383
-0.670,0.358
-0.595,0.325
-0.639,0.353
-0.607,0.343
-0.602,0.335
-0.636,0.360
-0.652,0.348
-0.648,0.327
-0.660,0.349
-0.651,0.302
-0.597,0.311
-0.638,0.343
-0.691,0.340
-0.659,0.330
-0.657,0.319
-0.645,0.301
-0.647,0.308
-0.698,0.372
-0.708,0.343
-0.682,0.308
-0.663,0.339
-0.687,0.296
-0.633,0.326
-0.675,0.357
-0.681,0.339
-0.675,0.345
-0.689,0.360
-0.686,0.323
-0.649,0.315
-0.667,0.322
-0.661,0.331
-0.666,0.361
-0.667,0.373
-0.683,0.315
-0.657,0.340
-0.681,0.350
-0.707,0.332
-0.716,0.397
-0.711,0.371
-0.665,0.363
-0.675,0.385
-0.713,0.379
-0.735,0.389
-0.747,0.449
-0.726,0.410
-0.760,0.391
-0.721,0.423
-0.711,0.342
-0.755,0.409
-0.743,0.471
-0.759,0.417
-0.736,0.418
-0.753,0.470
-0.748,0.408
-0.779,0.449
-0.798,0.513
-0.795,0.481
-0.795,0.439
-0.778,0.484
-0.763,0.410
-0.798,0.430
-0.785,0.457
-0.747,0.381
-0.770,0.444
-0.798,0.509
-0.795,0.442
-0.801,0.476
-0.790,0.456
-0.775,0.460
-0.803,0.491
-0.796,0.468
-0.803,0.449
-0.816,0.476
-0.802,0.480
-0.788,0.445
-0.820,0.494
-0.814,0.499
-0.802,0.435
-0.819,0.508
-0.802,0.465
-0.796,0.421
-0.839,0.485
-0.816,0.517
-0.802,0.447
-0.814,0.452
-0.801,0.438
-0.818,0.453
-0.807,0.467
-0.800,0.473
-0.826,0.454
-0.827,0.504
-0.791,0.464
-0.800,0.454
-0.806,0.473
-0.795,0.476
-0.808,0.451
-0.777,0.424
-0.752,0.435
-0.809,0.476
-0.809,0.461
-0.803,0.453
-0.773,0.406
-0.767,0.427
-0.761,0.426
-0.787,0.442
-0.808,0.446
-0.786,0.450
-0.765,0.403
-0.785,0.414
-0.799,0.449
-0.835,0.523
-0.827,0.511
-0.792,0.466
-0.788,0.457
-0.796,0.432
-0.785,0.452
-0.813,0.489
-0.819,0.491
-0.782,0.505
-0.800,0.464
-0.782,0.442
-0.775,0.468
-0.819,0.499
-0.814,0.506
-0.779,0.468
-0.766,0.438
-0.791,0.459
-0.782,0.451
-0.817,0.481
-0.836,0.504
-0.807,0.485
-0.779,0.437
-0.816,0.489
-0.800,0.478
-0.797,0.463
-0.782,0.463
-0.776,0.459
-0.778,0.448
-0.831,0.495
-0.777,0.457
-0.791,0.465
-0.803,0.489
-0.781,0.460
-0.787,0.457
-0.835,0.497
-0.791,0.456
-0.821,0.500
-0.803,0.473
-0.782,0.448
-0.773,0.448
-0.829,0.502
-0.770,0.435
-0.778,0.470
-0.785,0.459
-0.763,0.449
-0.770,0.451
-0.803,0.472
-0.752,0.416
-0.787,0.483
-0.784,0.480
-0.779,0.470
-0.795,0.467
-0.815,0.482
-0.757,0.418
-0.762,0.453
-0.785,0.455
-0.779,0.435
-0.806,0.486
-0.796,0.453
-0.768,0.471
-0.778,0.463
-0.766,0.444
-0.796,0.459
-0.810,0.509
-0.811,0.487
-0.792,0.489
-0.800,0.478
-0.809,0.464
-0.775,0.434
-0.799,0.521
-0.798,0.486
-0.780,0.490
-0.804,0.493
-0.771,0.453
-0.778,0.442
-0.804,0.491
-0.810,0.469
-0.777,0.457
-0.798,0.495
-0.792,0.472
-0.784,0.452
-0.811,0.517
-0.820,0.516
-0.803,0.517
-0.812,0.521
-0.819,0.534
-0.815,0.487
-0.816,0.533
-0.813,0.535
-0.783,0.519
-0.808,0.544
-0.822,0.519
-0.810,0.506
-0.826,0.564
-0.813,0.539
-0.798,0.524
-0.813,0.566
-0.800,0.571
-0.786,0.546
-0.815,0.608
-0.831,0.595
-0.794,0.570
-0.830,0.651
-0.832,0.640
-0.805,0.641
-0.831,0.661
-0.818,0.655
-0.784,0.652
-0.812,0.597
-0.819,0.598
-0.805,0.568
-0.806,0.603
-0.819,0.710
-0.786,0.692
-0.835,0.673
-0.843,0.669
-0.801,0.611
-0.833,0.685
-0.813,0.718
-0.817,0.740
-0.830,0.710
-0.815,0.683
-0.811,0.668
-0.852,0.753
-0.866,0.748
-0.845,0.752
-0.831,0.707
-0.833,0.686
-0.835,0.701
-0.878,0.775
-0.867,0.744
-0.859,0.747
-0.850,0.719
-0.858,0.720
-0.856,0.717
-0.861,0.757
-0.861,0.721
-0.837,0.722
-0.833,0.713
-0.849,0.713
-0.851,0.715
-0.860,0.748
-0.857,0.728
-0.854,0.720
-0.852,0.708
-0.852,0.717
-0.851,0.683
-0.861,0.721
-0.874,0.742
-0.857,0.728
-0.835,0.692
-0.859,0.708
-0.847,0.673
-0.880,0.743
-0.876,0.736
-0.845,0.707
-0.827,0.672
-0.852,0.713
-0.856,0.686
-0.870,0.737
-0.869,0.723
-0.849,0.705
-0.852,0.688
-0.871,0.694
-0.856,0.683
-0.857,0.714
-0.860,0.713
-0.848,0.680
-0.866,0.704
-0.847,0.685
-0.851,0.687
-0.856,0.683
-0.876,0.702
-0.849,0.663
-0.856,0.681
-0.849,0.665
-0.848,0.673
-0.856,0.662
-0.860,0.687
-0.847,0.661
-0.856,0.678
-0.859,0.680
-0.874,0.687
-0.854,0.655
-0.865,0.681
-0.854,0.683
-0.858,0.660
-0.869,0.665
-0.860,0.664
-0.860,0.669
-0.858,0.673
-0.859,0.645
-0.860,0.653
-0.847,0.657
-0.848,0.678
-0.854,0.674
-0.862,0.688
-0.836,0.631
-0.845,0.666
-0.860,0.683
-0.853,0.689
-0.868,0.674
-0.860,0.684
-0.835,0.658
-0.864,0.716
-0.862,0.703
-0.867,0.712
-0.858,0.689
-0.870,0.716
-0.836,0.660
-0.867,0.683
-0.877,0.676
-0.867,0.713
-0.882,0.701
-0.872,0.710
-0.833,0.647
-0.876,0.685
-0.867,0.690
-0.865,0.686
-0.874,0.699
-0.885,0.700
-0.852,0.666
-0.863,0.660
-0.872,0.696
-0.866,0.684
-0.881,0.712
-0.871,0.681
-0.847,0.663
-0.867,0.654
-0.866,0.677
-0.877,0.690
-0.878,0.710
-0.866,0.686
-0.850,0.662
-0.858,0.654
-0.876,0.680
-0.867,0.680
-0.877,0.694
-0.871,0.685
-0.861,0.655
-0.873,0.652
-0.866,0.681
-0.866,0.669
-0.864,0.676
-0.862,0.672
-0.863,0.663
-0.876,0.649
-0.882,0.685
-0.864,0.633
-0.872,0.629
-0.872,0.622
-0.857,0.613
-0.884,0.660
-0.890,0.704
-0.882,0.640
-0.872,0.645
-0.884,0.660
-0.859,0.636
-0.878,0.651
-0.891,0.693
-0.875,0.637
-0.874,0.661
-0.866,0.646
-0.871,0.637
-0.879,0.650
-0.867,0.663
-0.861,0.653
-0.836,0.609
-0.850,0.653
-0.842,0.618
-0.835,0.613
-0.843,0.615
-0.845,0.619
-0.843,0.586
-0.838,0.602
-0.836,0.578
-0.855,0.605
-0.859,0.630
-0.865,0.630
-0.853,0.592
-0.853,0.609
-0.851,0.601
-0.861,0.625
-0.873,0.644
-0.858,0.612
-0.858,0.623
-0.862,0.624
-0.858,0.625
-0.873,0.627
-0.871,0.634
-0.875,0.648
-0.882,0.659
-0.865,0.622
-0.849,0.606
-0.875,0.645
-0.888,0.663
-0.887,0.680
-0.895,0.690
-0.869,0.622
-0.863,0.615
-0.875,0.627
-0.881,0.659
-0.885,0.669
-0.884,0.661
-0.869,0.630
-0.849,0.583
-0.866,0.596
-0.891,0.649
-0.884,0.641
-0.891,0.654
-0.867,0.598
-0.865,0.605
-0.887,0.648
-0.890,0.656
-0.893,0.639
-0.898,0.664
-0.895,0.634
-0.882,0.619
-0.891,0.646
-0.890,0.637
-0.884,0.641
-0.902,0.660
-0.883,0.618
-0.873,0.605
-0.880,0.591
-0.876,0.584
-0.874,0.586
-0.886,0.616
-0.865,0.563
-0.859,0.558
-0.873,0.560
-0.868,0.555
-0.866,0.573
-0.882,0.585
-0.856,0.524
-0.868,0.541
-0.869,0.540
-0.864,0.542
-0.864,0.541
-0.864,0.539
-0.857,0.522
-0.857,0.517
-0.840,0.477
-0.839,0.476
-0.834,0.489
-0.852,0.517
-0.834,0.480
-0.832,0.496
-0.832,0.464
-0.825,0.482
-0.835,0.504
-0.860,0.546
-0.833,0.487
-0.838,0.505
-0.827,0.470
-0.840,0.503
-0.824,0.510
-0.846,0.523
-0.812,0.475
-0.834,0.528
-0.839,0.531
-0.822,0.494
-0.825,0.529
-0.834,0.499
-0.820,0.481
-0.814,0.497
-0.808,0.479
-0.795,0.454
-0.790,0.498
-0.824,0.511
-0.782,0.471
-0.785,0.489
-0.814,0.487
-0.783,0.446
-0.792,0.459
-0.804,0.474
-0.778,0.450
-0.763,0.456
-0.778,0.437
-0.786,0.440
-0.779,0.434
-0.794,0.473
-0.769,0.461
-0.769,0.446
-0.789,0.466
-0.755,0.418
-0.724,0.393
-0.767,0.458
-0.730,0.431
-0.734,0.403
-0.751,0.426
-0.754,0.416
-0.738,0.403
-0.752,0.425
-0.720,0.394
-0.725,0.380
-0.742,0.422
-0.739,0.388
-0.734,0.371
-0.759,0.395
-0.743,0.420
-0.716,0.371
-0.745,0.412
-0.734,0.412
-0.719,0.397
-0.746,0.385
-0.716,0.413
-0.703,0.377
-0.719,0.398
-0.709,0.395
-0.715,0.395
-0.746,0.406
-0.703,0.403
-0.680,0.378
-0.698,0.382
-0.693,0.388
-0.696,0.382
-0.727,0.399
-0.740,0.450
-0.699,0.409
-0.747,0.436
-0.679,0.381
-0.712,0.399
-0.730,0.412
-0.698,0.406
-0.685,0.380
-0.713,0.393
-0.655,0.387
-0.699,0.391
-0.733,0.417
-0.710,0.405
-0.648,0.354
-0.696,0.390
-0.662,0.362
-0.668,0.365
-0.713,0.398
-0.705,0.413
-0.663,0.360
-0.691,0.375
-0.667,0.378
-0.696,0.389
-0.711,0.404
-0.682,0.394
-0.668,0.371
-0.713,0.400
-0.653,0.376
-0.683,0.388
-0.722,0.420
-0.665,0.389
-0.649,0.347
-0.726,0.404
-0.673,0.396
-0.678,0.375
-0.693,0.395
-0.648,0.371
-0.650,0.373
-0.725,0.423
-0.725,0.425
-0.726,0.426
-0.737,0.423
-0.681,0.390
-0.662,0.362
-0.718,0.375
-0.714,0.403
-0.699,0.356
-0.699,0.348
-0.637,0.342
-0.656,0.346
-0.692,0.373
-0.709,0.355
-0.671,0.333
-0.701,0.330
-0.664,0.323
-0.660,0.309
-0.705,0.333
-0.707,0.367
-0.679,0.307
-0.687,0.328
-0.636,0.294
-0.665,0.333
-0.707,0.363
-0.716,0.369
-0.673,0.324
-0.707,0.333
-0.651,0.316
-0.681,0.337
-0.723,0.390
-0.733,0.429
-0.694,0.343
-0.721,0.405
-0.663,0.306
-0.674,0.347
-0.684,0.384
-0.717,0.391
-0.683,0.342
-0.708,0.356
-0.661,0.306
-0.672,0.337
-0.693,0.353
-0.697,0.371
-0.709,0.327
-0.689,0.342
-0.670,0.291
-0.700,0.358
-0.700,0.364
-0.693,0.307
-0.699,0.315
-0.709,0.307
-0.696,0.341
-0.717,0.338
-0.719,0.299
-0.687,0.303
-0.718,0.287
-0.758,0.338
-0.720,0.294
-0.739,0.326
-0.737,0.355
-0.728,0.322
-0.735,0.341
-0.745,0.292
-0.718,0.296
-0.740,0.320
-0.739,0.330
-0.703,0.327
-0.720,0.298
-0.734,0.326
-0.674,0.290
-0.717,0.310
-0.719,0.325
-0.717,0.330
-0.706,0.330
-0.720,0.336
-0.684,0.322
-0.719,0.321
-0.746,0.340
-0.708,0.365
-0.699,0.328
-0.695,0.339
-0.702,0.366
-0.678,0.313
-0.711,0.353
-0.694,0.366
-0.699,0.386
-0.754,0.371
-0.738,0.433
-0.697,0.384
-0.749,0.444
-0.693,0.428
-0.695,0.401
-0.710,0.397
-0.690,0.416
-0.702,0.413
-0.752,0.480
-0.761,0.480
-0.747,0.492
-0.709,0.409
-0.729,0.497
-0.697,0.422
-0.761,0.477
-0.716,0.493
-0.710,0.467
-0.686,0.445
-0.744,0.499
-0.746,0.448
-0.755,0.486
-0.737,0.510
-0.730,0.501
-0.692,0.411
-0.731,0.461
-0.714,0.436
-0.754,0.474
-0.732,0.528
-0.750,0.485
-0.691,0.397
-0.717,0.459
-0.724,0.435
-0.738,0.462
-0.749,0.491
-0.715,0.465
-0.645,0.364
-0.653,0.431
-0.684,0.407
-0.719,0.444
-0.678,0.456
-0.689,0.421
-0.613,0.362
-0.644,0.399
-0.664,0.386
-0.650,0.413
-0.649,0.433
-0.605,0.397
-0.591,0.326
-0.638,0.384
-0.617,0.338
-0.626,0.373
-0.606,0.400
-0.543,0.300
-0.519,0.283
-0.518,0.313
-0.562,0.326
-0.557,0.326
-0.607,0.330
-0.508,0.230
-0.490,0.195
-0.476,0.279
-0.515,0.284
-0.560,0.265
-0.530,0.298
-0.537,0.259
-0.525,0.266
-0.522,0.287
-0.586,0.299
-0.561,0.255
-0.565,0.271
-0.537,0.283
-0.542,0.203
-0.553,0.247
-0.563,0.241
-0.593,0.265
-0.579,0.306
-0.622,0.269
-0.603,0.253
-0.560,0.255
-0.604,0.286
-0.596,0.295
-0.608,0.313
-0.604,0.313
-0.615,0.301
-0.579,0.327
-0.599,0.339
-0.648,0.346
-0.601,0.363
-0.615,0.322
-0.604,0.351
-0.593,0.345
-0.608,0.326
-0.648,0.356
-0.640,0.379
-0.595,0.351
-0.629,0.350
-0.597,0.347
-0.616,0.332
-0.667,0.359
-0.657,0.428
-0.642,0.352
-0.654,0.384
-0.633,0.391
-0.677,0.401
-0.698,0.425
-0.710,0.431
-0.658,0.366
-0.698,0.452
-0.674,0.482
-0.692,0.455
-0.715,0.453
-0.634,0.457
-0.615,0.385
-0.656,0.466
-0.658,0.484
-0.699,0.449
-0.661,0.474
-0.648,0.502
-0.609,0.449
-0.668,0.464
-0.716,0.538
-0.704,0.479
-0.715,0.537
-0.689,0.570
-0.677,0.468
-0.691,0.492
-0.691,0.513
-0.697,0.474
-0.704,0.519
-0.723,0.526
-0.671,0.467
-0.714,0.495
-0.732,0.549
-0.723,0.490
-0.739,0.529
-0.745,0.561
-0.721,0.495
-0.698,0.533
-0.745,0.578
-0.751,0.534
-0.768,0.606
-0.726,0.579
-0.692,0.559
-0.696,0.479
-0.763,0.535
-0.807,0.544
-0.767,0.532
-0.766,0.556
-0.759,0.499
-0.736,0.487
-0.762,0.528
-0.797,0.543
-0.711,0.523
-0.772,0.529
-0.747,0.509
-0.716,0.506
-0.761,0.558
-0.764,0.542
-0.757,0.521
-0.729,0.547
-0.711,0.513
-0.718,0.520
-0.739,0.569
-0.776,0.553
-0.736,0.528
-0.716,0.533
-0.708,0.534
-0.716,0.496
-0.708,0.535
-0.717,0.545
-0.713,0.529
-0.670,0.520
-0.735,0.531
-0.709,0.484
-0.711,0.547
-0.732,0.538
-0.711,0.538
-0.709,0.513
-0.715,0.532
-0.684,0.490
-0.712,0.541
-0.745,0.543
-0.735,0.530
-0.674,0.514
-0.699,0.533
-0.647,0.502
-0.683,0.554
-0.756,0.558
-0.703,0.538
-0.700,0.512
-0.692,0.543
-0.695,0.512
-0.702,0.537
-0.731,0.550
-0.729,0.528
-0.684,0.533
-0.725,0.549
-0.689,0.519
-0.684,0.550
-0.719,0.533
-0.724,0.543
-0.733,0.529
-0.704,0.504
-0.705,0.523
-0.690,0.513
-0.756,0.558
-0.789,0.569
-0.754,0.553
-0.758,0.559
-0.756,0.561
-0.738,0.550
-0.804,0.579
-0.804,0.582
-0.784,0.575
-0.796,0.586
-0.768,0.567
-0.763,0.523
-0.783,0.541
-0.758,0.510
-0.774,0.556
-0.788,0.509
-0.790,0.529
-0.750,0.512
-0.772,0.503
-0.753,0.481
-0.774,0.509
-0.776,0.504
-0.777,0.521
-0.749,0.493
-0.797,0.520
-0.768,0.477
-0.755,0.475
-0.769,0.480
-0.768,0.480
-0.796,0.537
-0.831,0.544
-0.779,0.479
-0.763,0.467
-0.777,0.483
-0.788,0.500
-0.803,0.480
-0.828,0.520
-0.785,0.469
-0.794,0.500
-0.803,0.497
-0.788,0.484
-0.813,0.519
-0.842,0.562
-0.808,0.523
-0.816,0.507
-0.804,0.482
-0.787,0.486
-0.846,0.566
-0.856,0.586
-0.823,0.520
-0.818,0.532
-0.778,0.469
-0.796,0.503
-0.838,0.576
-0.854,0.560
-0.830,0.528
-0.824,0.533
-0.797,0.501
-0.796,0.497
-0.841,0.567
-0.844,0.570
-0.811,0.522
-0.824,0.560
-0.829,0.529
-0.839,0.528
-0.827,0.550
-0.844,0.564
-0.829,0.553
-0.848,0.589
-0.848,0.565
-0.813,0.537
-0.828,0.555
-0.849,0.584
-0.837,0.551
-0.859,0.587
-0.872,0.572
-0.845,0.522
-0.843,0.519
-0.874,0.543
-0.840,0.523
-0.880,0.577
-0.882,0.564
-0.835,0.491
-0.830,0.481
-0.853,0.516
-0.828,0.480
-0.853,0.583
-0.856,0.552
-0.805,0.482
-0.803,0.484
-0.825,0.478
-0.785,0.451
-0.852,0.538
-0.846,0.522
-0.784,0.417
-0.830,0.476
-0.847,0.513
-0.811,0.462
-0.833,0.530
-0.817,0.494
-0.718,0.405
-0.795,0.499
-0.808,0.495
-0.763,0.436
-0.832,0.545
-0.843,0.558
-0.780,0.463
-0.801,0.501
-0.794,0.505
-0.770,0.442
-0.826,0.549
-0.854,0.539
-0.786,0.450
-0.810,0.493
-0.811,0.465
-0.794,0.486
-0.840,0.562
-0.843,0.568
-0.763,0.427
-0.800,0.495
-0.772,0.464
-0.757,0.451
-0.790,0.521
-0.834,0.571
-0.762,0.455
-0.801,0.545
-0.783,0.493
-0.752,0.489
-0.792,0.519
-0.795,0.543
-0.749,0.469
-0.781,0.502
-0.758,0.501
-0.767,0.475
-0.779,0.519
-0.797,0.528
-0.764,0.471
-0.767,0.508
-0.777,0.500
-0.747,0.478
-0.802,0.515
-0.817,0.555
-0.776,0.503
-0.777,0.492
-0.782,0.527
-0.802,0.523
-0.819,0.568
-0.826,0.580
-0.810,0.550
-0.777,0.510
-0.775,0.483
-0.795,0.510
-0.834,0.570
-0.830,0.578
-0.808,0.554
-0.761,0.505
-0.747,0.499
-0.804,0.540
-0.821,0.594
-0.830,0.584
-0.807,0.563
-0.723,0.502
-0.720,0.485
-0.766,0.527
-0.808,0.574
-0.779,0.556
-0.769,0.545
-0.709,0.476
-0.708,0.490
-0.755,0.517
-0.767,0.557
-0.750,0.523
-0.737,0.508
-0.721,0.500
-0.702,0.488
-0.720,0.528
-0.781,0.565
-0.753,0.537
-0.724,0.494
-0.700,0.478
-0.672,0.477
-0.664,0.478
-0.732,0.536
-0.720,0.518
-0.666,0.469
-0.642,0.496
-0.652,0.474
-0.615,0.480
-0.693,0.515
-0.658,0.490
-0.635,0.475
-0.668,0.490
-0.667,0.514
-0.678,0.532
-0.666,0.542
-0.633,0.508
-0.559,0.468
-0.595,0.485
-0.609,0.497
-0.554,0.503
-0.609,0.512
-0.606,0.513
-0.589,0.471
-0.576,0.467
-0.581,0.495
-0.552,0.495
-0.552,0.490
-0.605,0.478
-0.548,0.440
-0.577,0.459
-0.586,0.475
-0.555,0.497
-0.606,0.481
-0.594,0.480
-0.560,0.451
-0.554,0.456
-0.595,0.488
-0.594,0.475
-0.604,0.463
-0.609,0.458
-0.574,0.459
-0.659,0.499
-0.686,0.512
-0.647,0.494
-0.647,0.482
-0.661,0.483
-0.675,0.470
-0.693,0.473
-0.717,0.496
-0.628,0.453
-0.620,0.481
-0.688,0.493
-0.656,0.464
-0.647,0.586
-0.717,0.594
-0.630,0.562
-0.645,0.539
-0.718,0.632
-0.714,0.628
-0.699,0.711
-0.772,0.760
-0.684,0.653
-0.634,0.629
-0.698,0.695
-0.659,0.703
-0.665,0.632
-0.701,0.632
-0.617,0.541
-0.623,0.559
-0.609,0.565
-0.614,0.575
-0.550,0.501
-0.629,0.537
-0.605,0.554
-0.563,0.554
-0.598,0.563
-0.560,0.542
-0.602,0.569
-0.652,0.617
-0.591,0.609
-0.589,0.595
-0.627,0.627
-0.573,0.616
-0.587,0.645
-0.615,0.664
-0.570,0.572
-0.551,0.571
-0.611,0.645
-0.523,0.602
-0.574,0.607
-0.536,0.599
-0.521,0.577
-0.490,0.579
-0.540,0.693
-0.498,0.655
-0.677,0.676
-0.597,0.660
-0.566,0.538
-0.388,0.604
-0.419,0.717
-0.373,0.671
-0.578,0.712
-0.619,0.750
-0.546,0.666
-0.456,0.678
-0.401,0.677
-0.301,0.653
-0.548,0.649
-0.480,0.682
-0.477,0.687
-0.340,0.665
-0.382,0.661
-0.284,0.634
-0.466,0.635
-0.376,0.651
-0.380,0.659
-0.284,0.665
-0.300,0.699
-0.254,0.698
-0.387,0.698
-0.425,0.674
-0.395,0.663
-0.284,0.650
-0.328,0.704
-0.249,0.674
-0.375,0.661
-0.410,0.680
-0.409,0.707
-0.258,0.695
-0.180,0.710
-0.228,0.706
-0.310,0.706
-0.349,0.682
-0.386,0.648
-0.346,0.639
-0.404,0.623
-0.374,0.634
-0.408,0.661
-0.353,0.628
-0.372,0.604
-0.318,0.632
-0.378,0.610
-0.436,0.625
-0.375,0.594
-0.356,0.596
-0.383,0.599
-0.393,0.608
-0.463,0.637
-0.399,0.587
-0.415,0.628
-0.354,0.605
-0.391,0.608
-0.414,0.603
-0.387,0.596
-0.449,0.601
-0.437,0.645
-0.413,0.653
-0.440,0.634
-0.462,0.652
-0.482,0.650
-0.447,0.645
-0.438,0.658
-0.438,0.623
-0.397,0.608
-0.445,0.635
-0.399,0.609
-0.460,0.622
-0.379,0.579
-0.351,0.568
-0.349,0.561
-0.329,0.565
-0.415,0.525
-0.331,0.469
-0.318,0.453
-0.316,0.484
-0.323,0.486
-0.355,0.480
-0.343,0.469
-0.314,0.475
-0.295,0.460
-0.254,0.478
-0.263,0.479
-0.216,0.475
-0.224,0.492
-0.151,0.486
-0.199,0.496
-0.161,0.458
-0.220,0.472
-0.165,0.470
-0.113,0.480
-0.170,0.494
-0.122,0.452
-0.113,0.491
-0.173,0.497
-0.160,0.523
-0.163,0.548
-0.127,0.517
-0.116,0.522
-0.108,0.498
-0.131,0.497
-0.114,0.479
-0.141,0.449
-0.203,0.497
-0.219,0.471
-0.248,0.518
-0.284,0.514
-0.225,0.497
-0.283,0.493
-0.214,0.480
-0.211,0.467
-0.175,0.452
-0.253,0.449
-0.199,0.455
-0.224,0.453
-0.224,0.501
-0.231,0.448
-0.243,0.483
-0.213,0.483
-0.160,0.467
-0.169,0.469
-0.174,0.427
-0.216,0.430
-0.189,0.456
-0.237,0.483
-0.206,0.474
-0.213,0.457
-0.249,0.489
-0.239,0.481
-0.232,0.519
-0.239,0.522
-0.202,0.473
-0.269,0.495
-0.244,0.512
-0.338,0.541
-0.321,0.588
-0.378,0.579
-0.263,0.546
-0.207,0.499
-0.320,0.550
-0.286,0.515
-0.362,0.569
-0.355,0.564
-0.251,0.548
-0.266,0.519
-0.247,0.504
-0.288,0.516
-0.243,0.528
-0.274,0.548
-0.184,0.495
-0.167,0.454
-0.245,0.487
-0.242,0.514
-0.285,0.556
-0.299,0.561
-0.222,0.514
-0.225,0.484
-0.139,0.500
-0.187,0.503
-0.168,0.512
-0.238,0.514
-0.205,0.500
-0.215,0.477
-0.245,0.504
-0.147,0.492
-0.242,0.536
-0.152,0.521
-0.138,0.537
-0.184,0.491
-0.138,0.452
-0.191,0.473
-0.176,0.504
-0.186,0.507
-0.185,0.506
-0.168,0.449
-0.209,0.456
-0.145,0.476
-0.164,0.482
-0.144,0.464
-0.186,0.464
-0.214,0.453
-0.164,0.461
-0.208,0.476
-0.162,0.472
-0.196,0.471
-0.202,0.517
-0.198,0.481
-0.199,0.481
-0.166,0.457
-0.235,0.479
-0.172,0.482
-0.235,0.527
-0.276,0.516
-0.234,0.507
-0.272,0.516
-0.216,0.514
-0.221,0.524
-0.211,0.525
-0.261,0.488
-0.275,0.514
-0.299,0.526
-0.350,0.562
-0.349,0.554
-0.343,0.544
-0.396,0.543
-0.330,0.542
-0.361,0.562
-0.318,0.544
-0.351,0.549
-0.342,0.551
-0.356,0.554
-0.388,0.577
-0.371,0.576
-0.393,0.557
-0.368,0.572
-0.361,0.554
-0.370,0.552
-0.335,0.541
-0.386,0.574
-0.361,0.578
-0.406,0.592
-0.368,0.566
-0.346,0.532
-0.374,0.546
-0.353,0.555
-0.324,0.509
-0.310,0.524
-0.330,0.455
-0.351,0.470
-0.349,0.503
-0.391,0.517
-0.307,0.452
-0.366,0.473
-0.345,0.486
-0.322,0.459
-0.357,0.509
-0.315,0.483
-0.343,0.465
-0.362,0.496
-0.377,0.498
-0.398,0.518
-0.347,0.514
-0.369,0.529
-0.323,0.478
-0.370,0.495
-0.328,0.520
-0.363,0.502
-0.358,0.523
-0.368,0.526
-0.339,0.472
-0.360,0.506
-0.354,0.499
-0.377,0.507
-0.331,0.481
-0.385,0.503
-0.316,0.440
-0.355,0.455
-0.359,0.476
-0.381,0.468
-0.418,0.479
-0.386,0.471
-0.372,0.449
-0.369,0.476
-0.305,0.467
-0.353,0.470
-0.295,0.390
-0.356,0.430
-0.348,0.386
-0.368,0.449
-0.385,0.456
-0.337,0.454
-0.366,0.447
-0.353,0.451
-0.335,0.462
-0.349,0.460
-0.361,0.482
-0.403,0.507
-0.379,0.483
-0.426,0.510
-0.388,0.481
-0.409,0.517
-0.393,0.501
-0.389,0.494
-0.400,0.486
-0.407,0.456
-0.424,0.472
-0.401,0.478
-0.374,0.486
-0.392,0.501
-0.385,0.489
-0.412,0.486
-0.398,0.462
-0.373,0.481
-0.363,0.487
-0.381,0.477
-0.423,0.489
-0.413,0.482
-0.402,0.488
-0.385,0.508
-0.370,0.503
-0.397,0.504
-0.343,0.482
-0.363,0.494
-0.389,0.479
-0.397,0.490
-0.357,0.480
-0.362,0.485
